https://gsuite.google.com/customers/../customers/acdc-express.html,ACDC Express,ACDC Express is South Africa’s largest independent wholesale supplier of electronic goods and South Africa’s largest electrical retail franchise.,,South Africa,http://acdcexpress.com/,"Gmail,Drive,Sheets,Docs,Google Meet"
https://gsuite.google.com/customers/../customers/olx-group.html,OLX Group,"The OLX Group operates a network of trading platforms in over 40 countries, creating win-win exchanges for people, communities, and the environment.",Technology,The Netherlands,https://www.joinolx.com/,"Drive,Docs,Forms,Google Meet,Sheets,Slides"
https://gsuite.google.com/customers/../customers/orangetee.html,OrangeTee,"OrangeTee is a Singapore-based property and real estate business that has approximately 100 employees and works with about 4,100 property agents. The company provides a range of services, including property brokerage; support for residential and overseas projects; corporate leasing; property investments and advisory; a joint venture Japan business development unit; property research; and valuations.",Real Estate,Singapore,https://www.orangetee.com/Home/Index.aspx,"Gmail,Drive,Google Meet"
https://gsuite.google.com/customers/../customers/ospedali-riuniti-di-ancona.html,Ospedali Riuniti di Ancona,"Formed from a merger in 2003, Ospedali Riuniti di Ancona is a university hospital and one of central Italy’s leading providers of cardiothoracic surgery, neurosurgery, and emergency healthcare.",Health & Social Care,Italy,http://www.ospedaliriuniti.marche.it/,"Docs,Gmail,Sheets,Drive,Google Meet"
https://gsuite.google.com/customers/../customers/pegadaian.html,Pegadaian,"With pawn and loan financing as its main business, Pegadaian is expanding its market capitalization through digital products such as fintech lending. Its vision is to be Indonesia’s most valuable financial company and top financial inclusion agent.",Financial Services,Indonesia,https://www.pegadaian.co.id/en/,"Calendar,Docs,Drive,Gmail,Google Meet,Sheets,Slides"
https://gsuite.google.com/customers/../customers/pik-group.html,PIK Group,"PIK Group is the biggest residential developer in Russia and specializes in large-scale residential housing projects. Since its inception in 1994, PIK Group has built more than 300,000 apartments, totaling 19 million square meters of real estate.",Real Estate,Russia & CIS,https://www.pik.ru/,"Drive,Sheets,Docs,Google Meet"
https://gsuite.google.com/customers/../customers/piramis.html,Piramis,"A leading TLC company, Piramis sells and distributes Vodafone products as well as other communications software and services.",Retail & Wholesale Trade,Italy,http://www.piramisgroup.com/,"Sheets,Docs,Google Meet,Vault"
https://gsuite.google.com/customers/../customers/printers-mysore.html,The Printers Mysore,"Founded in 1948, The Printers Mysore was the first newspaper and bilingual publisher of India’s Mysore State, now Karnataka. Today it serves 10.69M print readers and attracts 57M monthly page views from across the country.",,India,https://printersmysore.com/,"Docs,Google Meet,Sheets,Calendar,Drive,Gmail,Google Meet,hardware"
https://gsuite.google.com/customers/../customers/pulse-secure-gsuite.html,Pulse Secure,"Based in San Jose, California, Pulse Secure is a Google Technology Partner providing secure access and application delivery solutions to enterprises and service providers.",Technology,United States,https://www.pulsesecure.net/,"Docs,Google Meet"
https://gsuite.google.com/customers/../customers/quimmco.html,Quimmco,"Quimmco is an industrial construction consortium that works in fields such as chemical production, metalworking, and precision machining. Founded in 1989 and with more than $1 billion in revenue, the family-owned business helps customers meet their challenges by emphasizing continuous innovation.",Manufacturing,Mexico,http://quimmco.com/,"Docs,Sheets,Slides,Sites,Google Meet"
https://gsuite.google.com/customers/../customers/randstad.html,Randstad,"Founded in The Netherlands in 1960, Randstad is a multinational recruitment company with more than 4,000 branches in 39 countries worldwide.",Professional Services,The Netherlands,https://www.randstadusa.com/,"Drive,Docs,Sheets,Forms,Sites,Google Meet"
https://gsuite.google.com/customers/../customers/rawson-properties.html,Rawson Properties,"Rawson Properties handles residential and commercial sales and lettings, auctions, and property developments with 200 franchises across South Africa.",Real Estate,South Africa,https://www.rawson.co.za/,"Drive,Docs,Google Meet,Calendar,Sheets"
https://gsuite.google.com/customers/../customers/reddoorz.html,RedDoorz,"RedDoorz is a fast-growing hotel management company that specializes in providing affordable accommodation. It currently has more than 1,000 hotels in four countries in the region under its brand, targeting young travelers to offer them the best accommodation within their budget range.",Travel & Transportation,Singapore,https://www.reddoorz.com/,"Calendar,Docs,Google Meet,Sheets"
https://gsuite.google.com/customers/../customers/relianceunited.html,RelianceUnited,"Owned by Unilab, RelianceUnited operates a network of outpatient healthcare businesses such as corporate clinics, primary care clinics, dialysis centers, and outpatient surgical centers to improve access to medical care in the Philippines.",Health & Social Care,Philippines,https://www.healthfirst.com.ph/relianceunited,"Calendar,Forms,Gmail,Google Meet,Sheets,Slides"
https://gsuite.google.com/customers/../customers/rentokil-initial.html,Rentokil Initial,"From pest controllers to interior landscapers, Rentokil Initial is working better with Google. Since switching to G Suite, Rentokil Initial saved millions of pounds on time spent on IT maintenance and administrative tasks.",Energy & Utilities,,,
https://gsuite.google.com/customers/../customers/rle-international.html,RLE International,"RLE International is known for its sophisticated engineering solutions in various fields including renewable energies, bionics, and transportation. Headquartered in Overath near Cologne, it has more than 2,000 employees worldwide.",Technology,Germany,https://www.rle.international/,"Gmail,Calendar,Docs,Drive,Google Meet,Sheets,Slides,Sites"
https://gsuite.google.com/customers/../customers/rovaniemi.html,Rovaniemi,"The city of Rovaniemi is the capital of Lapland in Finland and the official home of Santa Claus, attracting hundreds of thousands of visitors every year from around the world.",Government,Finland,http://international.rovaniemi.fi/en,"Gmail,Calendar,Docs,Drive,Forms,Sheets,Slides"
https://gsuite.google.com/customers/../customers/royal-government-bhutan.html,Royal Government of Bhutan,"The Royal Government of Bhutan pursues the vision of “gross national happiness” that balances development with well-being and sustainability. The Himalayan nation of 735,553 people is carbon-negative, nurtures a rich cultural heritage, and has won global acclaim for wildlife conservation that protects habitats for endangered species.",Government,Bhutan,http://www.gov.bt,"Docs,Calendar,Gmail,Google Meet,Sites,Sheets"
https://gsuite.google.com/customers/../customers/sada.html,SADA Systems,"SADA Systems is a Google Cloud Premier Partner with proven expertise in Google Cloud consulting, migration and deployment, custom development, user adoption, and change management services.",Technology,United States,https://sadasystems.com/,"Docs,Forms,Sheets,Slides,Google Meet"
https://gsuite.google.com/customers/../customers/safetec.html,Safetec,"A Google Cloud Premier Partner, Safetec is a pioneering consultancy in corporate cloud solutions, operating in North and Northeast Brazil. The Safetec mission is to help companies in all industries implement and use new collaboration and communication technologies to generate business value.",Technology,Brazil,http://www.safetec.com.br/,"Gmail,Calendar,Docs,Drive,Forms,Google Meet,Sheets,Slides,Vault"
https://gsuite.google.com/customers/../customers/salesforce.html,Salesforce,Salesforce is the world’s leading provider of Customer Relationship Management (CRM) software. The San Francisco-based company has offices worldwide and recently ranked number 1 in Fortune’s “100 Best Companies to Work For.”,Technology,United States,https://www.salesforce.com/,"Gmail,Calendar,Sheets,Docs,Drive,Slides,Google Meet"
https://gsuite.google.com/customers/../customers/samudera.html,Samudera Indonesia,"Samudera Indonesia is an integrated cargo transportation and logistics company. The company has six business lines including shipping, logistics, ports, shipyards, property, and services. Samudera Indonesia has approximately 100 subsidiaries and 6,000 employees in offices across Indonesia and Asia.",Travel & Transportation,Indonesia,,"Gmail,Drive,Calendar,Google Meet"
https://gsuite.google.com/customers/../customers/sanmina.html,Sanmina,"Fortune 500 company Sanmina (NASDAQ: SANM) designs and manufactures complex optical, electronic, and mechanical products for some of the world’s most innovative companies. The company employs more than 45,000 people and has 75 manufacturing facilities worldwide.",Manufacturing,United States,http://www.sanmina.com/,"Gmail,Calendar,Sheets,Docs,Drive,Slides,Google Meet,Google+"
https://gsuite.google.com/customers/../customers/schnucks-gsuite.html,Schnucks,"Founded in St. Louis in 1939, Schnuck Markets, Inc. is a third-generation, family-owned grocery/pharmacy retailer committed to nourishing people’s lives. The company takes pride in its community partnerships and employs more than 13,000 teammates and operates 100 stores in Missouri, Illinois, Indiana, Wisconsin, and Iowa.",Retail & Wholesale Trade,United States,https://nourish.schnucks.com/,"Gmail,Sheets,Docs,Drive,Calendar,Forms,Slides,Google Meet"
https://gsuite.google.com/customers/../customers/scotts-gsuite.html,The Scotts Miracle-Gro Company,"The Scotts Miracle-Gro Company is the world's largest marketer of branded consumer products for lawn and garden care and is backed by 150 years of expertise. The company's brands include Scotts, Miracle-Gro, and Ortho.",Retail & Wholesale Trade,United States,https://scottsmiraclegro.com/,"Calendar,Docs,Drive,Forms,Gmail,Google Meet,Sheets,Sites,Slides,Vault"
https://gsuite.google.com/customers/../customers/seeff-properties.html,Seeff Properties,"Seeff Properties is one of Southern Africa’s largest real estate companies, with more than 1,200 staff at 220 branches in nine countries.",Real Estate,South Africa,,"Gmail,Sheets,Drive,Google Meet"
https://gsuite.google.com/customers/../customers/serenissima-ristorazione-group.html,Serenissima Ristorazione Group,"The Serenissima Ristorazione Group is one of Italy’s leaders in the commercial and catering sector, with more than 7,000 employees, 13 associated companies, and a consolidated turnover of more than €300 million.",,Italy,,"Gmail,Calendar,Google Meet,Drive"
https://gsuite.google.com/customers/../customers/shaw-industries.html,Shaw Industries,"Shaw Industries, a leading commercial carpet and flooring provider, goes lean with Google.",Manufacturing,,,
https://gsuite.google.com/customers/../customers/sheboygan-county.html,Sheboygan County,"Situated on the western shore of Lake Michigan and extending west to the woods and marshes of the Kettle Moraine, between Milwaukee to the south and Green Bay to the north, Sheboygan County, Wisconsin covers over 500 square miles that’s home to 115,000 residents.",Government,United States,,"Calendar,Docs,Drive,Gmail,Google Meet,Sheets,Vault"
https://gsuite.google.com/customers/../customers/sompo-insurance.html,Sompo Insurance (Hong Kong),"A member company of Sompo Holdings, Sompo Insurance (Hong Kong) started operations in 1957 and specialises in property and casualty insurance.",Financial Services,Hong Kong,http://www.sompo.com.hk/index.php/en/,"Gmail,Calendar,Drive,Docs,Forms,Slides,Sites"
https://gsuite.google.com/customers/../customers/specialty-lighting.html,Specialty Lighting,"For over 30 years, Specialty Lighting has supplied lighting products and design services for a variety of national and international retail chains, restaurant chains, hotels, resorts, auto dealerships, assisted living facilities, casinos, and corporations.",Retail & Wholesale Trade,United States,http://www.sslighting.com/,"Gmail,Calendar,Sheets,Docs,Drive,Google Meet,Slides"
https://gsuite.google.com/customers/../customers/sph.html,Singapore Press Holdings,"A leading media organization in Asia, SPH has embraced new ways of working to thrive in an age of digital disruption. Its portfolio includes newspapers, magazines, online portals, radio stations, as well as real estate and healthcare investments.",Media & Entertainment,Singapore,https://sph.com.sg/,"Gmail,Docs,Drive,Google Meet,Sheets,Slides"
https://gsuite.google.com/customers/../customers/state-of-arizona.html,State of Arizona,"Located in the southwestern United States, Arizona is the 6th largest and the 14th most populous of the 50 states in the country.",Government,United States,https://aset.az.gov/,"Calendar,Docs,Drive,Gmail,Google Meet,Sheets,Slides,Vault,Admin"
https://gsuite.google.com/customers/../customers/streetsmart.html,Insurance agency StreetSmart modernizes its family business with G Suite,"StreetSmart Insurance launched in 2004 in Freehold, N.J. to offer auto, home, and business insurance to local customers. After a career in restaurants and banking, Jimmy Ferrara opened the agency, which he now runs with his four children. The agency has 17 employees in New Jersey, California, India, and the Philippines.",Financial Services,United States,,"Gmail,Google Meet,Docs,Calendar,Drive"
https://gsuite.google.com/customers/../customers/team-olivia.html,Team Olivia,"Team Olivia is a social care provider in Sweden, Norway and Denmark, delivering home care and rehabilitation services.",Health & Social Care,Sweden,https://www.teamoliviagroup.se/en/,"Gmail,Drive,Google Meet,Sites"
https://gsuite.google.com/customers/../customers/the-fa.html,The FA,"The Football Association of England (known as The FA) is the oldest football association in the world. Formed in 1863, it acts as the governing organization for the country's grassroots club programs up through the national teams, managing 33,000 players worldwide.",Media & Entertainment,United Kingdom,https://www.thefa.com/,"Drive,Google Meet,Sheets,Slides,Gmail,Calendar"
https://gsuite.google.com/customers/../customers/the-queens-fund-gsuite.html,The Queen’s Fund,"Founded in 1887, The Queen’s Fund provides grants to help women and children in Victoria, Australia, who are in crisis, distressed, or experiencing an emergency.",Health & Social Care,Australia,https://www.queensfund.org.au/,"Gmail,Forms,Drive,Docs"
https://gsuite.google.com/customers/../customers/the-roche-group.html,The Roche Group,"The Roche Group, a multinational healthcare company, wanted a single product for employees to work better together, from anywhere. G Suite helped meet this need.",Health & Social Care,,,
https://gsuite.google.com/customers/../customers/the-weather-company.html,The Weather Company,"The Weather Company forecasts clear skies with G Suite. Each portion of the business was working as an independent entity, so getting everyone under the same technological umbrella with G Suite was critical.",Technology,,,
https://gsuite.google.com/customers/../customers/thirdware.html,Thirdware,"Thirdware’s expertise in manufacturing, specifically in the automotive industry, enables it to successfully deliver purpose-led, transformative solutions to help original equipment manufacturers (OEMs) and auto-component manufacturers worldwide. The company works to deliver superior results on its clients’ technology investments by solving complex business challenges, efficiently and to high standards. Thirdware’s team of 850 is headquartered in Mumbai, with offices in Chennai and Detroit.",Technology,India,https://www.thirdware.com/index.html,"Gmail,Docs,Drive,Google Meet,Sheets,Vault"
https://gsuite.google.com/customers/../customers/thoughtworks-gsuite.html,ThoughtWorks,"ThoughtWorks is a pioneering software company, using an agile delivery approach to create client-focused software solutions. It has more than 5,000 employees across 14 countries, working with commercial, government, and social organizations. Its mission is to better humanity through software.",Technology,United States,,"Gmail,Calendar,Sheets,Docs,Drive,Sites"
https://gsuite.google.com/customers/../customers/toolquip-allied.html,Toolquip & Allied,"Toolquip & Allied provides engineering products, tools, and solutions through its retail outlets across South Africa.",Retail & Wholesale Trade,South Africa,http://www.toolquip.co.za/,"Gmail,Calendar,Google Meet,Forms,Drive"
https://gsuite.google.com/customers/../customers/trade-me.html,Trade Me,"Founded in 1999, Trade Me is the most popular online marketplace and classified advertising platform in New Zealand.",Technology,New Zealand,https://www.trademe.co.nz/,"Docs,Google Meet,Drive"
https://gsuite.google.com/customers/../customers/tradebridge.html,Tradebridge,"Founded in 1996, Tradebridge provides secure messaging solutions for financial transactions and healthcare information for organizations and consumers in South Africa.",Technology,South Africa,,"Gmail,Google Meet,Slides,Docs,Sheets"
https://gsuite.google.com/customers/../customers/transcontainer.html,TransContainer,TransContainer is a Russian container operator managing the largest fleet of containers and railway logistics equipment in Russia.,Travel & Transportation,Russia,https://trcont.com/en/,"Gmail,Drive,Sheets,Docs,Google Meet"
https://gsuite.google.com/customers/../customers/travis-perkins.html,Travis Perkins,Travis Perkins is a British builders' merchant and home improvement retailer based in Northampton.,Mining & Construction,,,
https://gsuite.google.com/customers/../customers/truecar.html,TrueCar,"TrueCar, Inc. is an online automotive marketplace platform that helps buyers connect with dealers to purchase new and used cars. With a network of more than 14,000 authorized dealers and features such as in-depth price trend analysis, TrueCar simplifies the car buying process for its customers and partners.",Retail & Wholesale Trade,United States,https://www.truecar.com/,"Docs,Sheets,Gmail"
https://gsuite.google.com/customers/../customers/twinkl.html,Twinkl,"Twinkl is an online publishing platform with educational content designed for anyone who teaches, inside or outside the classroom. It's planning and assessment resources enable parents, teachers, schools, and nurseries to easily tailor content and quickly select appropriate child-centered materials, saving time and supporting children's learning.",Technology,United Kingdom,,"Sheets,Docs,Google Meet,Drive,Calendar,Sites"
https://gsuite.google.com/customers/../customers/uk-health-department.html,UK Health Department,The United Kingdom Health Department is responsible for government policy on health and adult social care matters.,Health & Social Care,,,
https://gsuite.google.com/customers/../customers/usha-martin.html,Usha Martin,"Founded more than 50 years ago and headquartered in Kolkata, India, Usha Martin is a leading steel and wire rope manufacturer. The company’s products are used in sectors such as oil and gas, aerial haulage, and general engineering.",Manufacturing,India,http://www.ushamartin.com/en/,"Gmail,Google Meet,Calendar,Drive"
https://gsuite.google.com/customers/../customers/vichy-catalan-corporation.html,Vichy Catalan Corporation rejuvenates its workforce with more than mineral water,"Vichy Catalan Corporation is made up of three main business concerns: drinks manufacturing, drinks distribution, and the Vichy Catalan Corporation Hotel & Spa.",Food & Beverage,Spain,http://www.vichycatalan.com/en/,"Drive,Google Meet,Sites,Gmail,Docs"
https://gsuite.google.com/customers/../customers/viessmann.html,Viessmann,"Viessmann is one of the world's leading manufacturers of energy systems. A family-owned company, it is based in Allendorf, Germany, and operates worldwide.",Manufacturing,Germany,https://www.viessmann-us.com,"Gmail,Docs,Drive,Google Meet,Sheets,Sites"
https://gsuite.google.com/customers/../customers/virgin-active.html,Virgin Active,"With 35 locations throughout Italy, Virgin Active offers a premium health club experience, helping its 160,000 members be their personal best.",Health & Social Care,Italy,https://www.virginactive.it/,"Gmail,Drive,Docs,Google Meet,Sheets,Slides"
https://gsuite.google.com/customers/../customers/vonage-gsuite.html,Vonage,"Vonage (NYSE:VG) is redefining business communications. True to its roots as a technology disruptor, Vonage embraced technology to transform how companies communicate to create better business outcomes. The company's unique cloud communications platform brings together a robust unified communications solution with the agility of embedded contextual communications APIs. This powerful combination enables businesses to collaborate more productively and engage their customers more effectively across messaging, chat, social media, video, and voice.",,United States,https://www.vonage.com/business/,"Gmail,Sheets,Docs,Slides,Calendar,Drive,Google Meet"
https://gsuite.google.com/customers/../customers/weiss-appetito.html,Weiss + Appetito,"Weiss + Appetito group offers construction services in Switzerland, Germany, Austria, and France, ranging from flooring to specialised industrial transportation.",,Switzerland,https://www.weissappetito.com/home.html,"Gmail,Drive,Sheets,Forms"
https://gsuite.google.com/customers/../customers/whirlpool.html,Whirlpool,"Whirlpool Corporation moves to G Suite to build its “winning workplace."" Learn how Whirlpool faces the challenge of faster innovations in this competitive market.",Manufacturing,,,
https://gsuite.google.com/customers/../customers/xero.html,Xero,Xero develops online accounting software.,Financial Services,,,
https://gsuite.google.com/customers/../customers/york.html,York,"For more than 55 years, York has been delivering results clients can see and feel. As a leading risk solutions provider, the company serves corporations, the insurance industry, and public entities to reduce risk and drive high-quality outcomes. It does this by offering integrated and customized solutions including risk management, claims administration, managed care, and absence management. With its data-driven and compassionate approach, York delivers on its mission of reducing risk and getting people and organizations back to health, work, and productivity.",Professional Services,United States,https://yorkrsg.com/,"Gmail,Sheets,Docs,Drive,Slides,Google Meet"
https://gsuite.google.com/customers/../customers/zalora-gsuite.html,Zalora,"Founded in 2012, Zalora is an online retailer that sells fashion to customers in Hong Kong, Indonesia, Malaysia, the Philippines, Singapore, and Taiwan. Zalora has about 26 million users of its websites and mobile applications in the region.",Technology,Singapore,https://worldwide.zalora.com/,"Sheets,Docs,Slides,Gmail,Calendar,Drive"
